date,region,transport_type,users
2021-07-07,Bern,Tram,1031
2021-07-07,Bern,Boat,1017
2021-07-07,Lausanne,Train,960
2021-07-07,Lausanne,Bus,1031
2021-07-07,Lausanne,Tram,962
2021-07-07,Lausanne,Boat,958
2021-07-08,Zurich,Train,1014
2021-07-08,Zurich,Bus,1001
2021-07-08,Zurich,Tram,982
2021-07-08,Zurich,Boat,1050
2021-07-08,Geneva,Train,1000
2021-07-08,Geneva,Bus,978
2021-07-08,Geneva,Tram,1005
2021-07-08,Geneva,Boat,997
2021-07-08,Basel,Train,1022
2021-07-08,Basel,Bus,999
2021-07-08,Basel,Tram,1020
2021-07-08,Basel,Boat,1004
2021-07-08,Bern,Train,998
2021-07-08,Bern,Bus,974
2021-07-08,Bern,Tram,1041
2021-07-08,Bern,Boat,999
2021-07-08,Lausanne,Train,1029
2021-07-08,Lausanne,Bus,941
2021-07-08,Lausanne,Tram,996
2021-07-08,Lausanne,Boat,1028
2021-07-09,Zurich,Train,1009
2021-07-09,Zurich,Bus,1035
2021-07-09,Zurich,Tram,984
2021-07-09,Zurich,Boat,1041
2021-07-09,Geneva,Train,1023
2021-07-09,Geneva,Bus,1040
2021-07-09,Geneva,Tram,1001
2021-07-09,Geneva,Boat,1010
2021-07-09,Basel,Train,976
2021-07-09,Basel,Bus,1010
2021-07-09,Basel,Tram,1057
2021-07-09,Basel,Boat,968
2021-07-09,Bern,Train,985
2021-07-09,Bern,Bus,1019
2021-07-09,Bern,Tram,992
2021-07-09,Bern,Boat,1015
2021-07-09,Lausanne,Train,1066
2021-07-09,Lausanne,Bus,1009
2021-07-09,Lausanne,Tram,999
2021-07-09,Lausanne,Boat,963
2021-07-10,Zurich,Train,1045
2021-07-10,Zurich,Bus,1046
2021-07-10,Zurich,Tram,1028
2021-07-10,Zurich,Boat,1027
2021-07-10,Geneva,Train,954
2021-07-10,Geneva,Bus,1018
2021-07-10,Geneva,Tram,1048
2021-07-10,Geneva,Boat,1006
2021-07-10,Basel,Train,1027
2021-07-10,Basel,Bus,1054
2021-07-10,Basel,Tram,1018
2021-07-10,Basel,Boat,999
2021-07-10,Bern,Train,1036
2021-07-10,Bern,Bus,1038
2021-07-10,Bern,Tram,990
2021-07-10,Bern,Boat,1023
2021-07-10,Lausanne,Train,1031
2021-07-10,Lausanne,Bus,1029
2021-07-10,Lausanne,Tram,1022
2021-07-10,Lausanne,Boat,950
2021-07-11,Zurich,Train,992
2021-07-11,Zurich,Bus,938
2021-07-11,Zurich,Tram,1048
2021-07-11,Zurich,Boat,969
2021-07-11,Geneva,Train,944
2021-07-11,Geneva,Bus,1054
2021-07-11,Geneva,Tram,1013
2021-07-11,Geneva,Boat,1020
2021-07-11,Basel,Train,925
2021-07-11,Basel,Bus,1062
2021-07-11,Basel,Tram,941
2021-07-11,Basel,Boat,988
2021-07-11,Bern,Train,929
2021-07-11,Bern,Bus,979
2021-07-11,Bern,Tram,1034
2021-07-11,Bern,Boat,972
2021-07-11,Lausanne,Train,1025
2021-07-11,Lausanne,Bus,1036
2021-07-11,Lausanne,Tram,1011
2021-07-11,Lausanne,Boat,992
2021-07-12,Zurich,Train,991
2021-07-12,Zurich,Bus,969
2021-07-12,Zurich,Tram,1011
2021-07-12,Zurich,Boat,946
2021-07-12,Geneva,Train,947
2021-07-12,Geneva,Bus,1029
2021-07-12,Geneva,Tram,1013
2021-07-12,Geneva,Boat,1019
2021-07-12,Basel,Train,1013
2021-07-12,Basel,Bus,981
2021-07-12,Basel,Tram,1005
2021-07-12,Basel,Boat,1025
2021-07-12,Bern,Train,996
2021-07-12,Bern,Bus,1051
2021-07-12,Bern,Tram,1053
2021-07-12,Bern,Boat,1032
2021-07-12,Lausanne,Train,1021
2021-07-12,Lausanne,Bus,997
2021-07-12,Lausanne,Tram,979
2021-07-12,Lausanne,Boat,984
2021-07-13,Zurich,Train,1011
2021-07-13,Zurich,Bus,965
2021-07-13,Zurich,Tram,988
2021-07-13,Zurich,Boat,937
2021-07-13,Geneva,Train,1011
2021-07-13,Geneva,Bus,976
2021-07-13,Geneva,Tram,1007
2021-07-13,Geneva,Boat,987
2021-07-13,Basel,Train,937
2021-07-13,Basel,Bus,1045
2021-07-13,Basel,Tram,1064
2021-07-13,Basel,Boat,1046
2021-07-13,Bern,Train,940
2021-07-13,Bern,Bus,1038
2021-07-13,Bern,Tram,1020
2021-07-13,Bern,Boat,995
2021-07-13,Lausanne,Train,977
2021-07-13,Lausanne,Bus,1018
2021-07-13,Lausanne,Tram,933
2021-07-13,Lausanne,Boat,1064
2021-07-14,Zurich,Train,974
2021-07-14,Zurich,Bus,955
2021-07-14,Zurich,Tram,962
2021-07-14,Zurich,Boat,994
2021-07-14,Geneva,Train,1005
2021-07-14,Geneva,Bus,1025
2021-07-14,Geneva,Tram,950
2021-07-14,Geneva,Boat,979
2021-07-14,Basel,Train,1014
2021-07-14,Basel,Bus,1032
2021-07-14,Basel,Tram,1008
2021-07-14,Basel,Boat,1017
2021-07-14,Bern,Train,1028
2021-07-14,Bern,Bus,960
2021-07-14,Bern,Tram,1044
2021-07-14,Bern,Boat,981
2021-07-14,Lausanne,Train,1028
2021-07-14,Lausanne,Bus,995
2021-07-14,Lausanne,Tram,1026
2021-07-14,Lausanne,Boat,976
2021-07-15,Zurich,Train,999
2021-07-15,Zurich,Bus,1017
2021-07-15,Zurich,Tram,1003
2021-07-15,Zurich,Boat,1048
2021-07-15,Geneva,Train,1016
2021-07-15,Geneva,Bus,936
2021-07-15,Geneva,Tram,987
2021-07-15,Geneva,Boat,1035
2021-07-15,Basel,Train,1071
2021-07-15,Basel,Bus,1073
2021-07-15,Basel,Tram,949
2021-07-15,Basel,Boat,1036
2021-07-15,Bern,Train,989
2021-07-15,Bern,Bus,931
2021-07-15,Bern,Tram,984
2021-07-15,Bern,Boat,1015
2021-07-15,Lausanne,Train,998
2021-07-15,Lausanne,Bus,966
2021-07-15,Lausanne,Tram,1042
2021-07-15,Lausanne,Boat,1092
2021-07-16,Zurich,Train,966
2021-07-16,Zurich,Bus,986
2021-07-16,Zurich,Tram,996
2021-07-16,Zurich,Boat,984
2021-07-16,Geneva,Train,998
2021-07-16,Geneva,Bus,1016
2021-07-16,Geneva,Tram,1018
2021-07-16,Geneva,Boat,964
2021-07-16,Basel,Train,950
2021-07-16,Basel,Bus,988
2021-07-16,Basel,Tram,1034
2021-07-16,Basel,Boat,1011
2021-07-16,Bern,Train,955
2021-07-16,Bern,Bus,1039
2021-07-16,Bern,Tram,1017
2021-07-16,Bern,Boat,978
2021-07-16,Lausanne,Train,992
2021-07-16,Lausanne,Bus,942
2021-07-16,Lausanne,Tram,1012
2021-07-16,Lausanne,Boat,1027
2021-07-17,Zurich,Train,964
2021-07-17,Zurich,Bus,974
2021-07-17,Zurich,Tram,999
2021-07-17,Zurich,Boat,971
2021-07-17,Geneva,Train,989
2021-07-17,Geneva,Bus,974
2021-07-17,Geneva,Tram,1042
2021-07-17,Geneva,Boat,1019
2021-07-17,Basel,Train,967
2021-07-17,Basel,Bus,979
2021-07-17,Basel,Tram,979
2021-07-17,Basel,Boat,1028
2021-07-17,Bern,Train,954
2021-07-17,Bern,Bus,1046
2021-07-17,Bern,Tram,973
2021-07-17,Bern,Boat,973
2021-07-17,Lausanne,Train,993
2021-07-17,Lausanne,Bus,1018
2021-07-17,Lausanne,Tram,1065
2021-07-17,Lausanne,Boat,1028
2021-07-18,Zurich,Train,1011
2021-07-18,Zurich,Bus,1008
2021-07-18,Zurich,Tram,961
2021-07-18,Zurich,Boat,963
2021-07-18,Geneva,Train,983
2021-07-18,Geneva,Bus,966
2021-07-18,Geneva,Tram,1036
2021-07-18,Geneva,Boat,987
2021-07-18,Basel,Train,960
2021-07-18,Basel,Bus,1025
2021-07-18,Basel,Tram,1058
2021-07-18,Basel,Boat,1004
2021-07-18,Bern,Train,967
2021-07-18,Bern,Bus,988
2021-07-18,Bern,Tram,972
2021-07-18,Bern,Boat,1014
2021-07-18,Lausanne,Train,1056
2021-07-18,Lausanne,Bus,991
2021-07-18,Lausanne,Tram,951
2021-07-18,Lausanne,Boat,1006
2021-07-19,Zurich,Train,978
2021-07-19,Zurich,Bus,990
2021-07-19,Zurich,Tram,957
2021-07-19,Zurich,Boat,931
2021-07-19,Geneva,Train,1045
2021-07-19,Geneva,Bus,980
2021-07-19,Geneva,Tram,953
2021-07-19,Geneva,Boat,1004
2021-07-19,Basel,Train,965
2021-07-19,Basel,Bus,1036
2021-07-19,Basel,Tram,1000
2021-07-19,Basel,Boat,962
2021-07-19,Bern,Train,971
2021-07-19,Bern,Bus,989
2021-07-19,Bern,Tram,987
2021-07-19,Bern,Boat,1016
2021-07-19,Lausanne,Train,975
2021-07-19,Lausanne,Bus,979
2021-07-19,Lausanne,Tram,1008
2021-07-19,Lausanne,Boat,1029
2021-07-20,Zurich,Train,1074
2021-07-20,Zurich,Bus,1050
2021-07-20,Zurich,Tram,1044
2021-07-20,Zurich,Boat,968
2021-07-20,Geneva,Train,960
2021-07-20,Geneva,Bus,1006
2021-07-20,Geneva,Tram,1033
2021-07-20,Geneva,Boat,993
2021-07-20,Basel,Train,1013
2021-07-20,Basel,Bus,1008
2021-07-20,Basel,Tram,962
2021-07-20,Basel,Boat,974
2021-07-20,Bern,Train,1017
2021-07-20,Bern,Bus,1051
2021-07-20,Bern,Tram,1007
2021-07-20,Bern,Boat,967
2021-07-20,Lausanne,Train,1028
2021-07-20,Lausanne,Bus,971
2021-07-20,Lausanne,Tram,1045
2021-07-20,Lausanne,Boat,1027
2021-07-21,Zurich,Train,975
2021-07-21,Zurich,Bus,969
2021-07-21,Zurich,Tram,988
2021-07-21,Zurich,Boat,985
2021-07-21,Geneva,Train,995
2021-07-21,Geneva,Bus,997
2021-07-21,Geneva,Tram,998
2021-07-21,Geneva,Boat,1036
2021-07-21,Basel,Train,977
2021-07-21,Basel,Bus,1038
2021-07-21,Basel,Tram,980
2021-07-21,Basel,Boat,1008
2021-07-21,Bern,Train,1048
2021-07-21,Bern,Bus,960
2021-07-21,Bern,Tram,1022
2021-07-21,Bern,Boat,1054
2021-07-21,Lausanne,Train,1003
2021-07-21,Lausanne,Bus,1000
2021-07-21,Lausanne,Tram,1006
2021-07-21,Lausanne,Boat,1049
2021-07-22,Zurich,Train,1005
2021-07-22,Zurich,Bus,978
2021-07-22,Zurich,Tram,1003
2021-07-22,Zurich,Boat,962
2021-07-22,Geneva,Train,940
2021-07-22,Geneva,Bus,941
2021-07-22,Geneva,Tram,974
2021-07-22,Geneva,Boat,971
2021-07-22,Basel,Train,1055
2021-07-22,Basel,Bus,1023
2021-07-22,Basel,Tram,979
2021-07-22,Basel,Boat,1042
2021-07-22,Bern,Train,1017
2021-07-22,Bern,Bus,984
2021-07-22,Bern,Tram,1026
2021-07-22,Bern,Boat,1000
2021-07-22,Lausanne,Train,1015
2021-07-22,Lausanne,Bus,991
2021-07-22,Lausanne,Tram,1019
2021-07-22,Lausanne,Boat,1044
2021-07-23,Zurich,Train,998
2021-07-23,Zurich,Bus,1075
2021-07-23,Zurich,Tram,976
2021-07-23,Zurich,Boat,1045
2021-07-23,Geneva,Train,957
2021-07-23,Geneva,Bus,923
2021-07-23,Geneva,Tram,986
2021-07-23,Geneva,Boat,964
2021-07-23,Basel,Train,1007
2021-07-23,Basel,Bus,1047
2021-07-23,Basel,Tram,1025
2021-07-23,Basel,Boat,1010
2021-07-23,Bern,Train,1025
2021-07-23,Bern,Bus,1045
2021-07-23,Bern,Tram,994
2021-07-23,Bern,Boat,1026
2021-07-23,Lausanne,Train,980
2021-07-23,Lausanne,Bus,995
2021-07-23,Lausanne,Tram,953
2021-07-23,Lausanne,Boat,960
2021-07-24,Zurich,Train,991
2021-07-24,Zurich,Bus,986
2021-07-24,Zurich,Tram,1015
2021-07-24,Zurich,Boat,1001
2021-07-24,Geneva,Train,965
2021-07-24,Geneva,Bus,993
2021-07-24,Geneva,Tram,1017
2021-07-24,Geneva,Boat,1023
2021-07-24,Basel,Train,997
2021-07-24,Basel,Bus,952
2021-07-24,Basel,Tram,1069
2021-07-24,Basel,Boat,1038
2021-07-24,Bern,Train,925
2021-07-24,Bern,Bus,956
2021-07-24,Bern,Tram,1032
2021-07-24,Bern,Boat,971
2021-07-24,Lausanne,Train,1019
2021-07-24,Lausanne,Bus,1053
2021-07-24,Lausanne,Tram,992
2021-07-24,Lausanne,Boat,1000
2021-07-25,Zurich,Train,996
2021-07-25,Zurich,Bus,985
2021-07-25,Zurich,Tram,1005
2021-07-25,Zurich,Boat,1024
2021-07-25,Geneva,Train,1037
2021-07-25,Geneva,Bus,989
2021-07-25,Geneva,Tram,1038
2021-07-25,Geneva,Boat,953
2021-07-25,Basel,Train,918
2021-07-25,Basel,Bus,959
2021-07-25,Basel,Tram,984
2021-07-25,Basel,Boat,954
2021-07-25,Bern,Train,981
2021-07-25,Bern,Bus,1043
2021-07-25,Bern,Tram,1005
2021-07-25,Bern,Boat,1041
2021-07-25,Lausanne,Train,977
2021-07-25,Lausanne,Bus,971
2021-07-25,Lausanne,Tram,1004
2021-07-25,Lausanne,Boat,943
2021-07-26,Zurich,Train,975
2021-07-26,Zurich,Bus,1003
2021-07-26,Zurich,Tram,961
2021-07-26,Zurich,Boat,1042
2021-07-26,Geneva,Train,1006
2021-07-26,Geneva,Bus,1004
2021-07-26,Geneva,Tram,997
2021-07-26,Geneva,Boat,993
2021-07-26,Basel,Train,1031
2021-07-26,Basel,Bus,992
2021-07-26,Basel,Tram,1001
2021-07-26,Basel,Boat,1014
2021-07-26,Bern,Train,920
2021-07-26,Bern,Bus,988
2021-07-26,Bern,Tram,983
2021-07-26,Bern,Boat,997
2021-07-26,Lausanne,Train,999
2021-07-26,Lausanne,Bus,954
2021-07-26,Lausanne,Tram,1024
2021-07-26,Lausanne,Boat,1017
2021-07-27,Zurich,Train,1036
2021-07-27,Zurich,Bus,960
2021-07-27,Zurich,Tram,1000
2021-07-27,Zurich,Boat,1024
2021-07-27,Geneva,Train,977
2021-07-27,Geneva,Bus,1007
2021-07-27,Geneva,Tram,1020
2021-07-27,Geneva,Boat,1053
2021-07-27,Basel,Train,992
2021-07-27,Basel,Bus,1013
2021-07-27,Basel,Tram,975
2021-07-27,Basel,Boat,1019
2021-07-27,Bern,Train,980
2021-07-27,Bern,Bus,993
2021-07-27,Bern,Tram,969
2021-07-27,Bern,Boat,1004
2021-07-27,Lausanne,Train,993
2021-07-27,Lausanne,Bus,981
2021-07-27,Lausanne,Tram,950
2021-07-27,Lausanne,Boat,1036
2021-07-28,Zurich,Train,976
2021-07-28,Zurich,Bus,1033
2021-07-28,Zurich,Tram,999
2021-07-28,Zurich,Boat,936
2021-07-28,Geneva,Train,1004
2021-07-28,Geneva,Bus,1048
2021-07-28,Geneva,Tram,967
2021-07-28,Geneva,Boat,1013
2021-07-28,Basel,Train,974
2021-07-28,Basel,Bus,1033
2021-07-28,Basel,Tram,995
2021-07-28,Basel,Boat,997
2021-07-28,Bern,Train,991
2021-07-28,Bern,Bus,1006
2021-07-28,Bern,Tram,1048
2021-07-28,Bern,Boat,1004
2021-07-28,Lausanne,Train,973
2021-07-28,Lausanne,Bus,1039
2021-07-28,Lausanne,Tram,1053
2021-07-28,Lausanne,Boat,1037
2021-07-29,Zurich,Train,977
2021-07-29,Zurich,Bus,988
2021-07-29,Zurich,Tram,981
2021-07-29,Zurich,Boat,967
2021-07-29,Geneva,Train,998
2021-07-29,Geneva,Bus,1008
2021-07-29,Geneva,Tram,1001
2021-07-29,Geneva,Boat,1007
2021-07-29,Basel,Train,1011
2021-07-29,Basel,Bus,981
2021-07-29,Basel,Tram,1026
2021-07-29,Basel,Boat,999
2021-07-29,Bern,Train,1006
2021-07-29,Bern,Bus,928
2021-07-29,Bern,Tram,1059
2021-07-29,Bern,Boat,973
2021-07-29,Lausanne,Train,978
2021-07-29,Lausanne,Bus,998
2021-07-29,Lausanne,Tram,962
2021-07-29,Lausanne,Boat,1039
2021-07-30,Zurich,Train,981
2021-07-30,Zurich,Bus,1051
2021-07-30,Zurich,Tram,1011
2021-07-30,Zurich,Boat,980
2021-07-30,Geneva,Train,1004
2021-07-30,Geneva,Bus,1009
2021-07-30,Geneva,Tram,992
2021-07-30,Geneva,Boat,985
2021-07-30,Basel,Train,1023
2021-07-30,Basel,Bus,984
2021-07-30,Basel,Tram,968
2021-07-30,Basel,Boat,1033
2021-07-30,Bern,Train,1024
2021-07-30,Bern,Bus,973
2021-07-30,Bern,Tram,976
2021-07-30,Bern,Boat,1049
2021-07-30,Lausanne,Train,1052
2021-07-30,Lausanne,Bus,1067
2021-07-30,Lausanne,Tram,987
2021-07-30,Lausanne,Boat,984
2021-07-31,Zurich,Train,1036
2021-07-31,Zurich,Bus,1004
2021-07-31,Zurich,Tram,1049
2021-07-31,Zurich,Boat,992
2021-07-31,Geneva,Train,953
2021-07-31,Geneva,Bus,1057
2021-07-31,Geneva,Tram,978
2021-07-31,Geneva,Boat,999
2021-07-31,Basel,Train,988
2021-07-31,Basel,Bus,965
2021-07-31,Basel,Tram,993
2021-07-31,Basel,Boat,959
2021-07-31,Bern,Train,1092
2021-07-31,Bern,Bus,1021
2021-07-31,Bern,Tram,984
2021-07-31,Bern,Boat,949
2021-07-31,Lausanne,Train,976
2021-07-31,Lausanne,Bus,933
2021-07-31,Lausanne,Tram,1005
2021-07-31,Lausanne,Boat,1055
2021-08-01,Zurich,Train,1007
2021-08-01,Zurich,Bus,1003
2021-08-01,Zurich,Tram,978
2021-08-01,Zurich,Boat,1055
2021-08-01,Geneva,Train,1025
2021-08-01,Geneva,Bus,999
2021-08-01,Geneva,Tram,1027
2021-08-01,Geneva,Boat,1040
2021-08-01,Basel,Train,1046
2021-08-01,Basel,Bus,1036
2021-08-01,Basel,Tram,1047
2021-08-01,Basel,Boat,1016
2021-08-01,Bern,Train,1053
2021-08-01,Bern,Bus,966
2021-08-01,Bern,Tram,1074
2021-08-01,Bern,Boat,1030
2021-08-01,Lausanne,Train,976
2021-08-01,Lausanne,Bus,1027
2021-08-01,Lausanne,Tram,1007
2021-08-01,Lausanne,Boat,990
2021-08-02,Zurich,Train,987
2021-08-02,Zurich,Bus,993
2021-08-02,Zurich,Tram,999
2021-08-02,Zurich,Boat,1031
2021-08-02,Geneva,Train,1001
2021-08-02,Geneva,Bus,1039
2021-08-02,Geneva,Tram,1072
2021-08-02,Geneva,Boat,1045
2021-08-02,Basel,Train,1007
2021-08-02,Basel,Bus,1019
2021-08-02,Basel,Tram,1033
2021-08-02,Basel,Boat,1052
2021-08-02,Bern,Train,1044
2021-08-02,Bern,Bus,1003
2021-08-02,Bern,Tram,959
2021-08-02,Bern,Boat,988
2021-08-02,Lausanne,Train,980
2021-08-02,Lausanne,Bus,1053
2021-08-02,Lausanne,Tram,1058
2021-08-02,Lausanne,Boat,1009
2021-08-03,Zurich,Train,988
2021-08-03,Zurich,Bus,995
2021-08-03,Zurich,Tram,1058
2021-08-03,Zurich,Boat,997
2021-08-03,Geneva,Train,963
2021-08-03,Geneva,Bus,1011
2021-08-03,Geneva,Tram,1054
2021-08-03,Geneva,Boat,1002
2021-08-03,Basel,Train,981
2021-08-03,Basel,Bus,1043
2021-08-03,Basel,Tram,995
2021-08-03,Basel,Boat,992
2021-08-03,Bern,Train,1023
2021-08-03,Bern,Bus,978
2021-08-03,Bern,Tram,1031
2021-08-03,Bern,Boat,982
2021-08-03,Lausanne,Train,989
2021-08-03,Lausanne,Bus,991
2021-08-03,Lausanne,Tram,934
2021-08-03,Lausanne,Boat,1007
2021-08-04,Zurich,Train,1036
2021-08-04,Zurich,Bus,1021
2021-08-04,Zurich,Tram,1003
2021-08-04,Zurich,Boat,1047
2021-08-04,Geneva,Train,1005
2021-08-04,Geneva,Bus,1002
2021-08-04,Geneva,Tram,969
2021-08-04,Geneva,Boat,983
2021-08-04,Basel,Train,1003
2021-08-04,Basel,Bus,1000
2021-08-04,Basel,Tram,1037
2021-08-04,Basel,Boat,1036
2021-08-04,Bern,Train,1010
2021-08-04,Bern,Bus,1004
2021-08-04,Bern,Tram,974
2021-08-04,Bern,Boat,1030
2021-08-04,Lausanne,Train,998
2021-08-04,Lausanne,Bus,996
2021-08-04,Lausanne,Tram,1018
2021-08-04,Lausanne,Boat,943
2021-08-05,Zurich,Train,962
2021-08-05,Zurich,Bus,1026
2021-08-05,Zurich,Tram,1017
2021-08-05,Zurich,Boat,1014
2021-08-05,Geneva,Train,1039
2021-08-05,Geneva,Bus,995
2021-08-05,Geneva,Tram,1029
2021-08-05,Geneva,Boat,999
2021-08-05,Basel,Train,1035
2021-08-05,Basel,Bus,939
2021-08-05,Basel,Tram,989
2021-08-05,Basel,Boat,1004
2021-08-05,Bern,Train,992
2021-08-05,Bern,Bus,993
2021-08-05,Bern,Tram,1028
2021-08-05,Bern,Boat,1043
2021-08-05,Lausanne,Train,1044
2021-08-05,Lausanne,Bus,1006
2021-08-05,Lausanne,Tram,1006
2021-08-05,Lausanne,Boat,977
2021-08-06,Zurich,Train,1024
2021-08-06,Zurich,Bus,979
2021-08-06,Zurich,Tram,1014
2021-08-06,Zurich,Boat,965
2021-08-06,Geneva,Train,1023
2021-08-06,Geneva,Bus,1058
2021-08-06,Geneva,Tram,1008
2021-08-06,Geneva,Boat,973
2021-08-06,Basel,Train,1001
2021-08-06,Basel,Bus,1067
2021-08-06,Basel,Tram,975
2021-08-06,Basel,Boat,1006
2021-08-06,Bern,Train,991
2021-08-06,Bern,Bus,1041
2021-08-06,Bern,Tram,961
2021-08-06,Bern,Boat,1046
2021-08-06,Lausanne,Train,996
2021-08-06,Lausanne,Bus,958
2021-08-06,Lausanne,Tram,1040
2021-08-06,Lausanne,Boat,965
2021-08-07,Zurich,Train,969
2021-08-07,Zurich,Bus,997
2021-08-07,Zurich,Tram,1110
2021-08-07,Zurich,Boat,1051
2021-08-07,Geneva,Train,1016
2021-08-07,Geneva,Bus,996
2021-08-07,Geneva,Tram,985
2021-08-07,Geneva,Boat,1020
2021-08-07,Basel,Train,992
2021-08-07,Basel,Bus,1002
2021-08-07,Basel,Tram,973
2021-08-07,Basel,Boat,1018
2021-08-07,Bern,Train,998
2021-08-07,Bern,Bus,1004
2021-08-07,Bern,Tram,1049
2021-08-07,Bern,Boat,1018
2021-08-07,Lausanne,Train,955
2021-08-07,Lausanne,Bus,1022
2021-08-07,Lausanne,Tram,991
2021-08-07,Lausanne,Boat,1024
2021-08-08,Zurich,Train,990
2021-08-08,Zurich,Bus,999
2021-08-08,Zurich,Tram,969
2021-08-08,Zurich,Boat,1019
2021-08-08,Geneva,Train,1027
2021-08-08,Geneva,Bus,1070
2021-08-08,Geneva,Tram,996
2021-08-08,Geneva,Boat,1033
2021-08-08,Basel,Train,1005
2021-08-08,Basel,Bus,964
2021-08-08,Basel,Tram,1000
2021-08-08,Basel,Boat,1033
2021-08-08,Bern,Train,949
2021-08-08,Bern,Bus,1042
2021-08-08,Bern,Tram,1015
2021-08-08,Bern,Boat,982
2021-08-08,Lausanne,Train,1032
2021-08-08,Lausanne,Bus,1067
2021-08-08,Lausanne,Tram,1002
2021-08-08,Lausanne,Boat,961
2021-08-09,Zurich,Train,982
2021-08-09,Zurich,Bus,1050
2021-08-09,Zurich,Tram,1052
2021-08-09,Zurich,Boat,980
2021-08-09,Geneva,Train,988
2021-08-09,Geneva,Bus,1057
2021-08-09,Geneva,Tram,925
2021-08-09,Geneva,Boat,991
2021-08-09,Basel,Train,934
2021-08-09,Basel,Bus,942
2021-08-09,Basel,Tram,986
2021-08-09,Basel,Boat,965
2021-08-09,Bern,Train,997
2021-08-09,Bern,Bus,990
2021-08-09,Bern,Tram,1055
2021-08-09,Bern,Boat,1021
2021-08-09,Lausanne,Train,1011
2021-08-09,Lausanne,Bus,996
2021-08-09,Lausanne,Tram,973
2021-08-09,Lausanne,Boat,1004
2021-08-10,Zurich,Train,958
2021-08-10,Zurich,Bus,1007
2021-08-10,Zurich,Tram,1004
2021-08-10,Zurich,Boat,1006
2021-08-10,Geneva,Train,1017
2021-08-10,Geneva,Bus,968
2021-08-10,Geneva,Tram,979
2021-08-10,Geneva,Boat,980
2021-08-10,Basel,Train,940
2021-08-10,Basel,Bus,990
2021-08-10,Basel,Tram,974
2021-08-10,Basel,Boat,981
2021-08-10,Bern,Train,966
2021-08-10,Bern,Bus,1020
2021-08-10,Bern,Tram,994
2021-08-10,Bern,Boat,1019
2021-08-10,Lausanne,Train,990
2021-08-10,Lausanne,Bus,1031
2021-08-10,Lausanne,Tram,1043
2021-08-10,Lausanne,Boat,1004
2021-08-11,Zurich,Train,1020
2021-08-11,Zurich,Bus,980
2021-08-11,Zurich,Tram,932
2021-08-11,Zurich,Boat,970
2021-08-11,Geneva,Train,1023
2021-08-11,Geneva,Bus,967
2021-08-11,Geneva,Tram,1053
2021-08-11,Geneva,Boat,975
2021-08-11,Basel,Train,992
2021-08-11,Basel,Bus,1005
2021-08-11,Basel,Tram,998
2021-08-11,Basel,Boat,1005
2021-08-11,Bern,Train,965
2021-08-11,Bern,Bus,1010
2021-08-11,Bern,Tram,998
2021-08-11,Bern,Boat,978
2021-08-11,Lausanne,Train,991
2021-08-11,Lausanne,Bus,1012
2021-08-11,Lausanne,Tram,1020
2021-08-11,Lausanne,Boat,1009
2021-08-12,Zurich,Train,1019
2021-08-12,Zurich,Bus,994
2021-08-12,Zurich,Tram,988
2021-08-12,Zurich,Boat,1003
2021-08-12,Geneva,Train,1043
2021-08-12,Geneva,Bus,988
2021-08-12,Geneva,Tram,1041
2021-08-12,Geneva,Boat,988
2021-08-12,Basel,Train,940
2021-08-12,Basel,Bus,975
2021-08-12,Basel,Tram,1021
2021-08-12,Basel,Boat,1004
2021-08-12,Bern,Train,1013
2021-08-12,Bern,Bus,972
2021-08-12,Bern,Tram,978
2021-08-12,Bern,Boat,978
2021-08-12,Lausanne,Train,997
2021-08-12,Lausanne,Bus,986
2021-08-12,Lausanne,Tram,960
2021-08-12,Lausanne,Boat,936
2021-08-13,Zurich,Train,1003
2021-08-13,Zurich,Bus,1036
2021-08-13,Zurich,Tram,1042
2021-08-13,Zurich,Boat,1061
2021-08-13,Geneva,Train,980
2021-08-13,Geneva,Bus,999
2021-08-13,Geneva,Tram,949
2021-08-13,Geneva,Boat,1024
2021-08-13,Basel,Train,1015
2021-08-13,Basel,Bus,1029
2021-08-13,Basel,Tram,995
2021-08-13,Basel,Boat,965
2021-08-13,Bern,Train,966
2021-08-13,Bern,Bus,1010
2021-08-13,Bern,Tram,1053
2021-08-13,Bern,Boat,1054
2021-08-13,Lausanne,Train,1048
2021-08-13,Lausanne,Bus,1029
2021-08-13,Lausanne,Tram,1022
2021-08-13,Lausanne,Boat,1002
2021-08-14,Zurich,Train,990
2021-08-14,Zurich,Bus,992
2021-08-14,Zurich,Tram,1041
2021-08-14,Zurich,Boat,998
2021-08-14,Geneva,Train,986
2021-08-14,Geneva,Bus,1045
2021-08-14,Geneva,Tram,986
2021-08-14,Geneva,Boat,985
2021-08-14,Basel,Train,926
2021-08-14,Basel,Bus,973
2021-08-14,Basel,Tram,1034
2021-08-14,Basel,Boat,1023
2021-08-14,Bern,Train,1015
2021-08-14,Bern,Bus,916
2021-08-14,Bern,Tram,952
2021-08-14,Bern,Boat,1006
2021-08-14,Lausanne,Train,991
2021-08-14,Lausanne,Bus,1039
2021-08-14,Lausanne,Tram,998
2021-08-14,Lausanne,Boat,986
2021-08-15,Zurich,Train,977
2021-08-15,Zurich,Bus,1006
2021-08-15,Zurich,Tram,1014
2021-08-15,Zurich,Boat,1039
2021-08-15,Geneva,Train,989
2021-08-15,Geneva,Bus,958
2021-08-15,Geneva,Tram,1001
2021-08-15,Geneva,Boat,1055
